ID,SID,PID,port,PORT_LON,PORT_LAT,start_date,end_date,start_recovery_date,end_recovery_date,total_impact,total_impact_value,max_impact,day_of_recover,DD,CCD,BCD,SSHS,SSHS_1,SSHS_2,SSHS_3,SSHS_4,SSHS_5,IF_LANDFALL_CLOSE2PORT,IF_LANDFALL,WIND,PRESSURE,DISTANCE,Wind_speed,Surge_height,Rainfall,Port_ranking,D_normal,D_cyclone,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Seaport,Pop_C,Pop_Tract,PCT_Pov,WF,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,SL,Railway_Length,Highway_Length,Dock_Count,Coast_Gulf_of_Mexico,Coast_Atlantic,Coast_Pacific
1610,2021222N14301,77,"Monroe, MI",-83.390609,41.915134,8/18/2021,8/18/2021,0,0,0,0,0,0,2,0.081236524,1.33E-04,0,0,0,0,0,0,1,1,20,1011,358.4925615,4.8,0.35,0,103,1.833333333,0,0.081236524,0,1.33E-04,0,2.01E-06,0,0,154802,1378,0.96,0,27.70387507,60.34671489,25.90008676,70.54554555,0,72.21998528,35.90061878,4,0,0,0
1611,2021222N14301,78,"Detroit-Wayne County Port, MI",-83.109586,42.269094,8/18/2021,8/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,1012,347.8963922,4.8,0.35,0,51,11.375,15,0.132729023,0.16181411,0.013371592,0.01914131,1.33E-05,1.47E-06,0,1793914,1994,0,0,43.30899364,11.74118935,86.5372566,97.50226417,0,191.5771455,31.44004391,15,0,0,0
1612,2021222N14301,79,"Marine City, MI",-82.50235,42.71545,8/18/2021,8/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,1012,358.8100208,5.8,0.35,0,132,2.2,4,0.083464486,0.096077128,1.79E-05,2.29E-04,1.85E-06,5.15E-07,0,160379,4209,0.5,0,43.41261808,55.35421079,45.77308656,34.2985843,0,5.361350751,37.55037214,3,0,0,0
1613,2021222N14301,132,"Pittsburgh, PA Port of",-80.01612,40.44234,8/18/2021,8/19/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,1013,27.236961,8.2,0.35,8.8217,35,0,0,0,0,0,0,0,0,0,1250536,4654,0,0,46.86234818,10.07543488,47.5877193,29.25663759,0,75.53624423,179.3968384,5,0,0,0
1614,2021222N14301,62,"Port Jefferson, NY",-73.07216,40.94881,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1010,195.8139187,9.6,0.321,5.00E-04,111,0,0,0,0,0,0,0,0,1,1525894,4843,0.08,0,67.99089069,24.15581943,63.8917004,14.68134801,0.21517115,12.73297049,9.029622533,8,0,0,0
1615,2021222N14301,63,"Bridgeport, CT",-73.17886,41.172,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1010,171.7947029,9.6,0.321,2.1206,143,1.5,1,0.140569893,0.145229925,0,0,0.025368254,0.027660003,1,61512,4649,0.76,1,47.7070079,18.15791352,46.38157895,91.25077458,0.25691241,44.51820194,102.8737214,15,0,1,0
1616,2021222N14301,64,"New Haven, CT",-72.90473,41.29883,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1010,155.8742037,11.1,0.294,1.66,53,0,0,0,0,0,0,0,0,1,134023,7042,0.66,0,13.58444187,53.3779121,17.60531136,82.79112446,0.159136367,81.49594049,127.1276671,13,0,1,0
1617,2021222N14301,65,"Port of Providence, RI",-71.39844,41.81178,8/19/2021,8/20/2021,0,0,0,0,0,0,1,0,0.003054932,0,0,0,0,0,0,0,1,25,1008,93.53195804,9.3,0.336,1.7302,65,2.25,1,0.127063215,0.145229925,0.003054932,0,0.027803985,0.027660003,1,660728,3314,0.91,0,24.37825333,29.69564286,22.5503663,56.18594785,0.118777885,29.8476603,140.8762173,7,0,0,0
1618,2021222N14301,66,"Boston, MA",-71.032029,42.342468,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1008,28.72828517,9.3,0.36,7.3807,76,4,4,0.153351015,0.17724912,0.010812201,0.029970259,0.051015375,0.067509988,1,800930,210,0,0,5.272797378,64.14820455,5.924667438,10.00166834,0.4239511,42.09495655,156.0631995,45,0,1,0
1619,2021222N14301,67,"Portsmouth, NH",-70.73806,43.07398,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1008,56.84249945,9.3,0.32,1.3109,122,1,1,0.085046507,0.130875804,0,0,0.006266558,0.008228147,1,211969,6672,0.25,0,65.59547908,28.03940699,62.5409678,51.53367653,0.382365375,23.32326683,37.90739944,5,0,0,0
1620,2021222N14301,68,"Portland, ME",-70.25134,43.64951,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1008,131.5511122,9.3,0.352,5.8702,79,1.428571429,2,0.103331306,0.132415519,2.74E-04,0.010295127,0.010070742,0.008352217,1,303065,4053,0.17,0,9.858781569,58.37398567,9.300896472,45.77792078,0.1803007,16.85598581,64.49985172,22,0,1,0
1621,2021222N14301,69,"Searsport, ME",-68.92497,44.45285,8/19/2021,8/20/2021,0,0,0,0,0,0,1,0,0.00217871,0,0,0,0,0,0,1,1,25,1008,265.5298954,4.3,0.349,0.2713,139,1.714285714,1,0.102043512,0.104700643,0.00217871,0,0.019668563,0.001017968,1,39596,6292,0.44,0,74.87348178,56.22754206,80.77284558,51.08322608,0.1438604,19.57955125,8.042512401,4,0,1,0
1622,2021222N14301,70,"Albany Port District, NY",-73.74816,42.64271,8/19/2021,8/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,1010,21.31497042,9.6,0.387,5.0921,75,1.333333333,1,0.141921398,0.145229925,0,0,0.028139612,0.027660003,1,314851,3063,0.97,1,33.00077116,19.18830164,30.85719105,95.68020401,0,117.1266949,110.6051353,15,0,0,0
1623,2021225N15313,142,"Yabucoa, PR",-65.836226,18.051743,8/14/2021,8/16/2021,0,0,0,0,0,0,1,0.052694251,0.001208119,3,0,0,1,0,0,1,1,30,1011,119.7239312,11.2,0.095,5.1715,148,0.75,0,0.052694251,0,0.001208119,0,0.002784318,1.18E-36,1,82872,3021,0.97,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,18.64235386,0,0,1,0
1624,2021225N15313,144,"Virgin Islands - St. Croix, VI",-64.73242,17.75271,8/14/2021,8/16/2021,8/12/2021,8/13/2021 0:00,1,4.907293522,0.41296495,1,1,0.006424246,0.001884175,3,0,0,1,0,0,1,1,30,1010,106.3745306,7.5,0.085,8.3215,70,1.875,1,0.1372382,0.130813953,0.001884175,0,0.015305268,0.002455767,1,82872,3021,0,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,21.18037145,4,0,0,0
1625,2021225N15313,140,"Guaynabo, PR",-66.111141,18.430221,8/15/2021,8/16/2021,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,30,1011,158.2972779,11.2,0.071,0,134,0.625,1,0.059205289,0.137891738,0,0,0.002390726,0.004833791,1,82872,3021,0.96,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,77.24948833,4,0,1,0
1626,2021225N15313,141,"San Juan, PR",-66.096678,18.432783,8/15/2021,8/16/2021,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,30,1011,158.5768343,11.2,0.071,0,42,4.375,5,0.178054219,0.190363815,0.017914867,0.020237649,0.057210777,0.044143243,1,82872,3021,0,0,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,102.4065089,7,0,1,0
1627,2021225N15313,143,"Guayama, PR",-66.156002,17.938939,8/15/2021,8/16/2021,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,30,1011,104.0866461,11.2,0.071,0.571,127,0,0,0,0,0,0,2.84E-32,0,1,82872,3021,0.9,1,67.72821477,78.18337577,99.16377482,41.95981696,5.253558,0,17.07692605,0,0,1,0
1628,2021227N36297,55,"Morehead City, NC",-76.72421,34.71693,8/20/2021,8/21/2021,0,0,0,0,0,0,1,0.107936102,0,1,1,0,0,0,0,1,1,60,993,394.4670307,7.51,0.308,5.1311,108,0.714285714,0,0.107936102,0,0,0,0.011987051,0,1,67685,1236,0.27,0,33.21042992,96.75534826,31.02106227,56.64950665,0.742525,25.98292613,19.80369527,15,0,1,0
1629,2021227N36297,61,"New York, NY & NJ",-74.038357,40.673949,8/21/2021,8/24/2021,0,0,0,0,0,0,2,0.022866315,0.020189785,1,1,0,0,0,0,1,1,25,1005,91.88367674,10.9,0.488,19.2603,4,11.625,10,0.212339999,0.189473684,0.034752866,0.014563081,0.195307057,0.11132444,1,2736119,2223,0.67,0,50.52896665,11.01420651,46.98525159,58.63959197,0.031374168,5.310926804,13.23278936,238,0,1,0
1630,2021227N36297,62,"Port Jefferson, NY",-73.07216,40.94881,8/21/2021,8/24/2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,23,1006,53.63138061,10.2,0.554,18.4521,111,0,0,0,0,0,0,0,0,1,1525894,4843,0.08,0,67.99089069,24.15581943,63.8917004,14.68134801,0.21517115,12.73297049,9.029622533,8,0,0,0
1631,2021227N36297,63,"Bridgeport, CT",-73.17886,41.172,8/21/2021,8/24/2021,0,0,0,0,0,0,0,0.005290637,0,1,1,0,0,0,0,1,1,23,1006,27.2793235,10.2,0.554,12.7918,143,1,2,0.141823145,0.136532508,0,0,0.01423008,0.017501674,1,61512,4649,0.76,1,47.7070079,18.15791352,46.38157895,91.25077458,0.25691241,44.51820194,102.8737214,15,0,1,0
1632,2021227N36297,64,"New Haven, CT",-72.90473,41.29883,8/21/2021,8/24/2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,20,1006,20.48930168,13.1,0.505,13.6709,53,0,0,0,0,0,0,0,0,1,134023,7042,0.66,0,13.58444187,53.3779121,17.60531136,82.79112446,0.159136367,81.49594049,127.1276671,13,0,1,0
1633,2021227N36297,65,"Port of Providence, RI",-71.39844,41.81178,8/21/2021,8/24/2021,0,0,0,0,0,0,0,0,0.000574343,1,1,0,0,0,0,0,1,20,1006,19.17122293,15,0.476,7.7721,65,1.875,2,0.134542548,0.140669856,0.000574343,0,0.032973532,0.019532563,1,660728,3314,0.91,0,24.37825333,29.69564286,22.5503663,56.18594785,0.118777885,29.8476603,140.8762173,7,0,0,0
1634,2021227N36297,57,"Baltimore, MD",-76.56164,39.250827,8/22/2021,8/24/2021,0,0,0,0,0,0,0,0.005311643,0.002427656,1,1,0,0,0,0,0,1,25,1005,318.8745207,6.1,0.36,0.1602,16,9.25,11,0.213945588,0.208633944,0.01575557,0.013327914,0.196017544,0.157000631,1,854554,5980,0.88,1,14.51465201,75.7585132,15.12796414,79.96329663,0.096135528,175.9168648,56.57058486,78,0,0,0
1635,2021227N36297,58,"Wilmington, DE",-75.50697,39.71589,8/22/2021,8/24/2021,0,0,0,0,0,0,0,0,8.67E-04,1,1,0,0,0,0,0,1,25,1005,229.2081003,7.3,0.471,5.2816,54,3.125,4,0.152391266,0.171929825,0.00292543,0.00205853,0.044167428,0.049541865,1,570713,2131,0,0,52.31106613,27.15298765,60.24797571,72.10543877,1.894016479,64.94331919,20.20703115,5,0,1,0
1636,2021227N36297,59,"South Jersey Port Corp, NJ",-75.261085,39.846445,8/22/2021,8/24/2021,0,0,0,0,0,0,1,0.013500071,0.00251079,1,1,0,0,0,0,0,1,25,1005,207.872173,7.3,0.527,8.5914,30,3.625,3,0.160868492,0.147368421,0.002936321,4.26E-04,0.044722612,0.031706848,1,302273,4816,0.47,0,41.88475998,46.89812722,40.23038365,26.2977263,2.338228441,48.8632096,12.01323824,5,0,1,0
1637,2021227N36297,60,"Philadelphia Regional Port, PA",-75.202191,39.91882,8/22/2021,8/24/2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,25,1005,198.5996671,7.1,0.527,8.5914,18,8.375,11,0.192563395,0.197536394,0.011973011,0.016625767,0.146990798,0.129952203,1,1603793,7109,0,0,7.533256217,83.12947672,7.615191826,84.60841794,0,140.5602765,83.51791539,6,0,0,0
1638,2021227N36297,66,"Boston, MA",-71.032029,42.342468,8/22/2021,8/24/2021,0,0,0,0,0,0,0,0.009790047,0.008713857,1,1,0,0,0,0,0,1,20,1006,51.07249146,15,0.61,15.9815,76,4.125,6,0.164526889,0.154736842,0.012243498,0.003529641,0.051578424,0.049202096,1,800930,210,0,0,5.272797378,64.14820455,5.924667438,10.00166834,0.4239511,42.09495655,156.0631995,45,0,1,0
1639,2021227N36297,67,"Portsmouth, NH",-70.73806,43.07398,8/22/2021,8/24/2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,20,1007,109.9446425,15,0.474,1.4607,122,0.714285714,2,0.089216619,0.13754386,0,1.29E-04,0.007814569,0.01597487,1,211969,6672,0.25,0,65.59547908,28.03940699,62.5409678,51.53367653,0.382365375,23.32326683,37.90739944,5,0,0,0
1640,2021227N36297,68,"Portland, ME",-70.25134,43.64951,8/22/2021,8/24/2021,0,0,0,0,0,0,1,0.079904486,1.01E-04,1,1,0,0,0,0,0,1,20,1007,173.330137,15,0.512,4.3312,79,1.25,0,0.079904486,0,1.01E-04,0,0.012339283,9.74E-40,1,303065,4053,0.17,0,9.858781569,58.37398567,9.300896472,45.77792078,0.1803007,16.85598581,64.49985172,22,0,1,0
1641,2021227N36297,69,"Searsport, ME",-68.92497,44.45285,8/22/2021,8/22/2021,0,0,0,0,0,0,2,0.13167965,0.00285724,1,1,0,0,0,0,0,1,23,1008,241.6475707,7.3,0.495,2.00E-04,139,1.8,0,0.13167965,0,0.00285724,0,0.016374125,1.69E-40,1,39596,6292,0.44,0,74.87348178,56.22754206,80.77284558,51.08322608,0.1438604,19.57955125,8.042512401,4,0,1,0
1642,2021227N36297,70,"Albany Port District, NY",-73.74816,42.64271,8/22/2021,8/24/2021,0,0,0,0,0,0,0,0.010123917,0.003350475,1,1,0,0,0,0,0,1,28,1003,93.7039864,10.2,0.509,5.0007,75,1.833333333,2,0.156331957,0.14620804,0.003350475,0,0.034101198,0.029254452,1,314851,3063,0.97,1,33.00077116,19.18830164,30.85719105,95.68020401,0,117.1266949,110.6051353,15,0,0,0
1643,2021239N17281,41,"South Louisiana, LA, Port of",-90.61794,30.03345,8/28/2021,8/31/2021,9/3/2021,9/9/2021 0:00,8,250.2091952,1,6,7,0.077497957,0.012095484,4,0,0,0,1,0,0,1,105,944,14.89417721,22.4,1.674,17,2,10.375,3,0.217542416,0.140044459,0.012095484,0,0.246478993,0.028235373,1,42481,1966,0.56,1,75.0409678,52.08100326,78.89314633,54.5974546,3.812527511,64.86154799,26.78614458,21,1,0,0
1644,2021239N17281,42,"Terrebonne Parish Port, LA",-90.659051,29.57907,8/28/2021,8/31/2021,0,0,0,0,0,0,2,0.054985337,5.19E-05,4,0,0,0,1,0,0,1,115,938,10.46792251,13.2,0.162,7.86,126,1.666666667,0,0.054985337,0,5.19E-05,0,0.037867659,1.20E-40,1,109577,2955,0.94,1,88.44346443,11.22480546,91.0521496,96.10920444,1.263971822,0,47.71695596,15,1,0,0
1645,2021239N17281,43,"New Orleans, LA",-90.085256,29.91414,8/28/2021,8/31/2021,9/2/2021,9/7/2021 0:00,7,182.216551,0.9631026,5,6,0.093094808,0.003981855,4,0,0,0,1,0,0,1,105,944,49.73660564,22.4,1.674,37.4807,6,8.5,2,0.19607448,0.102979671,0.003981855,0,0.2139159,0.001232443,1,440783,1873,0.74,0,79.9944573,38.26475977,79.84263543,89.62295629,5.883773194,70.50210197,71.52025534,78,1,0,0
1646,2021239N17281,44,"Plaquemines Port District, LA",-89.687447,29.480004,8/28/2021,8/31/2021,9/2/2021,9/5/2021 0:00,4,207.2314203,0.696431416,3,12,0.106378296,0.012978359,4,0,0,0,1,0,0,1,130,930,67.52912921,30,2.078,0.65,12,16.125,4,0.237003517,0.130625221,0.040152678,0.027174319,0.353623444,0.008242053,1,23515,1808,0.95,1,97.08164642,92.90031649,94.63080779,94.43371943,0.969463683,0,13.43075913,1,1,0,0
1647,2021239N17281,45,"Greater Lafourche Port, LA",-90.205279,29.121945,8/28/2021,8/31/2021,0,0,0,0,0,0,1,0.093643633,2.32E-04,4,0,0,0,1,0,0,1,130,931,2.486011943,47.2,0.942,1.13,63,1.125,0,0.093643633,0,2.32E-04,0,0.019704894,0,1,97565,2129,0.68,0,95.11157702,34.97727435,96.45628494,62.04061204,2.856976041,0,0,57,1,0,0
1648,2021239N17281,46,"Port of Gulfport, MS",-89.092568,30.359621,8/28/2021,8/31/2021,8/30/2021,9/2/2021 0:00,3,3.604954223,1,3,2,0.17180278,0.002067148,4,0,0,0,1,0,0,1,105,944,153.9319046,24.3,2.099,100.3916,118,2.375,0,0.17180278,0,0.002067148,0,0.055899983,0,1,208620,848,0.71,0,53.73529979,23.67275064,54.80648737,68.58406025,0.151334545,30.51200325,40.90197572,19,1,0,0
1649,2021239N17281,47,"Port of Pascagoula, MS",-88.55879,30.34802,8/28/2021,8/31/2021,8/30/2021,8/31/2021 0:00,2,6.115937228,1,1,0,0.024277855,0,4,0,0,0,1,0,0,1,130,930,206.4775592,14.2,1.162,115.7012,27,3.5,3,0.179014697,0.154736842,0.001238792,0.002563145,0.076222088,0.041387036,1,143245,2080,0.82,1,37.15900328,83.52092902,34.65876229,48.63792364,2.482743,24.23887335,24.62524043,2,1,0,0
1650,2021239N17281,48,"Mobile, AL",-88.035834,30.69123,8/28/2021,8/31/2021,8/30/2021,9/2/2021 0:00,3,33.6610016,0.895213852,3,2,0.033069121,0.003444031,4,0,0,0,1,0,0,1,130,930,268.1470432,13.1,1.084,36.4708,14,6.875,5,0.193141716,0.160072595,0.007344385,0.003900354,0.151949201,0.064093706,1,414809,3354,0.88,1,73.30104106,14.58487019,93.4608155,79.18990419,0.869723684,190.7470371,69.65676454,50,1,0,0
1651,2021239N17281,49,"Panama City Port Authority, FL",-85.633762,30.133998,8/28/2021,8/29/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,103,959,410.6532976,9.9,0.546,0.8607,107,2.25,3,0.158967614,0.163648754,4.30E-04,0.002646199,0.058810951,0.07249863,1,175208,2261,0.88,0,52.32191055,20.57206768,48.73120301,84.67634301,0.179502326,20.95162898,10.08867326,10,1,0,0
1652,2021239N17281,127,"Manatee County Port, FL",-82.564143,27.633681,8/28/2021,8/28/2021,8/24/2021,8/29/2021 0:00,4,11.32533299,1,5,1,0.025670635,1.90E-04,4,0,0,0,1,0,0,1,75,981,465.710716,12.2,0.267,1.00E-04,67,2.375,1,0.157361564,0.131690929,1.90E-04,0,0.053509304,0.018979271,1,399714,4204,0.27,1,61.55894544,99.87387859,75.53499132,67.56041756,8.638611,28.12006348,12.09063735,9,1,0,0
1653,2021239N17281,31,"Texas City, TX",-94.918091,29.363068,8/29/2021,8/30/2021,0,0,0,0,0,0,1,0.029576671,4.25E-04,4,0,0,0,1,0,0,1,65,978,420.3672968,7.6,0.469,0.1902,17,5.125,4,0.183034697,0.153458025,4.81E-04,5.60E-05,0.135004043,0.068719031,1,350684,2699,0.69,0,61.64449586,62.80132308,69.7127434,79.85485485,3.331735398,82.90400884,26.89038024,34,1,0,0
1654,2021239N17281,32,"Galveston, TX",-94.8127,29.31049,8/29/2021,8/30/2021,0,0,0,0,0,0,2,0.00774095,0,4,0,0,0,1,0,0,1,85,961,409.7991702,7.6,0.46,0.1902,38,9.125,7,0.191586703,0.183845753,0.005103087,0.007391973,0.177443029,0.125782299,1,350684,3429,0.98,1,78.81603046,38.91559384,98.83000771,67.49725916,1.06381052,106.5651843,52.11589621,50,1,0,0
1655,2021239N17281,34,"Beaumont, TX",-94.094985,30.084872,8/29/2021,8/30/2021,8/28/2021,8/31/2021 0:00,1,12.46523001,0.454457175,3,1,0.027126462,0,4,0,0,0,1,0,0,1,53,985,322.9159575,8.2,0.361,0,7,6,5,0.174799994,0.147673532,0.00591353,0.010377006,0.131781625,0.05044881,1,256521,1617,0.86,1,23.45286293,98.88989363,39.33993638,97.0637304,0.401576661,177.0853231,56.40203353,13,1,0,0
1656,2021239N17281,35,"Port Arthur, TX",-93.96069,29.83142,8/29/2021,8/30/2021,8/29/2021,8/31/2021 0:00,1,6.625398044,0.428785048,2,0,0,0,4,0,0,0,1,0,0,1,65,978,315.9905143,8.2,0.361,1.00E-04,15,5.875,6,0.187780951,0.206004902,0.005214369,0.01431094,0.137081303,0.166959636,1,256521,2279,0.36,0,93.48611914,46.72203317,97.5913341,37.92125459,7.013639755,47.91782569,26.92577563,31,1,0,0
1657,2021239N17281,36,"Orange County Nav District, TX",-93.72356,30.09537,8/29/2021,8/30/2021,0,0,0,0,0,0,0,0.006546793,4.08E-05,4,0,0,0,1,0,0,1,53,985,288.8806324,8.2,0.361,0,83,1.25,1,0.122599424,0.116052632,4.08E-05,0,0.019037732,0.005566888,1,84810,3283,0.75,0,65.3340081,44.87661519,72.45638134,72.88717289,1.409428011,24.80922205,22.5410433,8,1,0,0
1658,2021239N17281,37,"Lake Charles Harbor District, LA",-93.286839,30.106406,8/29/2021,8/31/2021,0,0,0,0,0,0,1,0.011268326,0.005604163,4,0,0,0,1,0,0,1,65,978,245.2671094,13.4,0.32,30.1302,10,5.875,5,0.19297037,0.181702044,0.007343974,0.001739811,0.126857533,0.14347147,1,216783,4464,0.36,0,91.85343166,55.07222235,87.86027569,14.27260594,6.039098679,8.420022321,10.2096898,7,1,0,0
1659,2021239N17281,38,"Port of Iberia District, LA",-91.843795,29.937314,8/29/2021,8/31/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,85,961,114.063484,11.8,0.386,0.3613,110,0,0,0,0,0,0,1.35E-25,1.20E-40,1,70288,3793,0.89,1,56.91873916,99.12428908,58.11764989,59.29739263,19.69504161,4.405227273,8.422546884,39,1,0,0
1660,2021239N17281,39,"West St. Mary Parish Port, LA",-91.513896,29.819673,8/29/2021,8/31/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,85,961,89.12422385,13.2,0.162,1.021,88,0,0,0,0,0,0,0,0,1,49398,1999,0.66,0,45.20676692,99.98929158,47.08044149,67.75465942,24.75534,14.08786715,19.5917999,3,1,0,0
1661,2021239N17281,40,"Port of Greater Baton Rouge, LA",-91.19934,30.42292,8/29/2021,8/31/2021,9/3/2021,9/7/2021 0:00,4,40.98342489,1,4,4,0.038937942,0.001405222,4,0,0,0,1,0,0,1,65,978,43.06627365,13.2,0.162,12.0709,8,6.5,3,0.1789824,0.140044459,0.001405222,0,0.167092468,0.028235373,1,27202,4545,0.4,0,46.28518411,85.47819051,68.64396568,40.50002383,0,61.97788469,74.13467471,23,1,0,0
1662,2021239N17281,112,"Port of Rosedale, MS",-91.02206,33.813551,8/29/2021,8/31/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,30,996,131.0745435,24.3,2.099,0.0013,135,0,0,0,0,0,0,0,0,0,30980,2708,0.97,1,88.18078851,44.7707208,96.99489107,95.53124553,0,0,7.315532478,6,0,0,0
1663,2021239N17281,113,"Port of Greenville, MS",-91.101605,33.36781,8/29/2021,8/31/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,33,996,113.4231158,22.4,1.674,0.0013,106,0,0,0,0,0,0,0,0,0,44922,3200,0.77,0,48.40707538,79.83009304,56.63557933,64.56933124,0,13.59008211,16.21631606,19,0,0,0
1664,2021239N17281,114,"Port of Vicksburg, MS",-90.90056,32.3347,8/29/2021,8/31/2021,0,0,0,0,0,0,4,0.165711948,0,4,0,0,0,1,0,0,1,35,996,40.58837166,22.4,1.674,0,98,4,0,0.165711948,0,0,0,0.095374118,0,0,10017,1846,0.66,0,75.74826489,27.10539466,86.2444573,71.15329615,0,50.75663992,40.90727554,5,0,0,0
1665,2021239N17281,115,"Central Louisiana Regional, LA",-92.440674,31.312083,8/29/2021,8/31/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,40,992,147.9865436,11.8,0.33,0.6016,105,0,0,0,0,0,0,0,0,0,130013,2409,0.87,0,42.84027376,72.22235442,42.94751301,89.8338815,0,51.46820686,106.4462516,0,0,0,0
1666,2021239N17281,104,"Southeast Missouri Port, MO",-89.499988,37.246444,8/30/2021,9/1/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,25,996,331.0940477,8.2,1.067,0.2302,81,0,0,0,0,0,0,0,0,0,81710,2312,0.97,1,56.01624253,44.6017657,63.23983035,92.56041756,0,24.60529549,10.25182047,3,0,0,0
1667,2021239N17281,105,"Massac-Metropolis Port, IL",-88.727405,37.144372,8/30/2021,9/1/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,20,999,270.0311476,8.2,1.067,0.21,96,0,0,0,0,0,0,0,0,0,14170,2142,0.84,1,67.58000771,24.84472789,76.33988818,85.30196864,0,25.12751152,18.41615387,4,0,0,0
1668,2021239N17281,106,"Paducah-McCracken Riverport, KY",-88.693177,37.129276,8/30/2021,9/1/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,20,999,266.9652792,8.2,1.067,0.21,60,0,0,0,0,0,0,0,0,0,67872,1754,0.62,0,50.39762869,62.6038122,60.11784268,71.46074646,0,0,30.82729313,0,0,0,0
1669,2021239N17281,107,"Hickman-Fulton County Port, KY",-89.205352,36.581544,8/30/2021,9/1/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,25,996,252.8294793,8.2,1.067,0,145,0,0,0,0,0,0,0,0,0,6513,2654,0.86,1,54.77515905,91.06679675,60.79863119,64.94232328,0,14.20710153,28.47261062,8,0,0,0
1670,2021239N17281,108,"New Madrid County Port, MO",-89.56866,36.526837,8/30/2021,9/1/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,25,996,258.7116543,8.2,1.067,0.01,101,0,0,0,0,0,0,0,0,0,16428,2262,0.81,1,70.52848467,90.25890584,87.21925005,79.56885457,0,29.4013591,49.60040441,7,0,0,0
1671,2021239N17281,109,"Pemiscot County Port, MO",-89.680077,36.211694,8/30/2021,9/1/2021,0,0,0,0,0,0,6,0.16449005,0,4,0,0,0,1,0,0,1,25,996,232.2750514,13.1,1.067,0,141,6,0,0.16449005,0,0,0,0.188957353,0,0,15662,3035,0.56,0,90.77621939,17.20843348,95.81043956,70.34415368,0,5.623304563,8.415445048,4,0,0,0
1672,2021239N17281,110,"Memphis-Shelby County Port, TN",-90.06198,35.18177,8/30/2021,8/31/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,25,996,154.5346244,24.3,1.067,1.5914,58,0,0,0,0,0,0,0,0,0,930020,3426,0.96,1,39.96409292,93.17516598,46.2574706,93.68296868,0,19.24214898,13.05785008,4,0,0,0
1673,2021239N17281,111,"Helena-West Helena Port, AR",-90.58323,34.52186,8/30/2021,8/31/2021,0,0,0,0,0,0,4,0.165711948,0,4,0,0,0,1,0,0,1,25,996,135.3336443,24.3,2.099,0.82,142,4,0,0.165711948,0,0,0,0.095374118,0,0,16571,1542,0.97,1,33.69722383,58.90583728,42.56193368,97.29491396,0,9.065246454,15.71857058,6,0,0,0
1674,2021239N17281,125,"Guntersville, AL",-86.287506,34.373904,8/30/2021,9/1/2021,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,20,1000,113.8392971,14.8,1.067,4.11,133,0,0,0,0,0,0,0,0,0,97611,3898,0.7,0,49.34090033,78.72831545,54.29077501,59.95995996,0,6.764458144,17.14314791,19,0,0,0
